opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,28-12-16,03-01-17,625
0IO00FNS,Darcel Schlecht,GTX Pro,Warephase,Lost,28-12-16,16-03-17,0
8S6TNXYB,Darcel Schlecht,GTX Pro,Conecom,Won,28-12-16,22-03-17,3952
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,28-12-16,13-03-17,5515
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,28-12-16,16-03-17,57
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,28-12-16,28-03-17,51
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,28-12-16,13-03-17,3803
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,29-12-16,27-03-17,5459
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,29-12-16,23-03-17,4148
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,29-12-16,23-03-17,5002
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,29-12-16,03-03-17,3351
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,29-12-16,19-03-17,571
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,29-12-16,03-10-17,601
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,29-12-16,13-03-17,576
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,29-12-16,03-03-17,52
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,29-12-16,13-03-17,1185
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,29-12-16,28-03-17,0
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,29-12-16,14-03-17,56
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,29-12-16,29-03-17,54
S33WRL0Y,Zane Levy,GTX Pro,Xx-holding,Won,29-12-16,13-03-17,4818
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,01-01-17,03-01-17,5087
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,01-01-17,19-03-17,1116
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,01-01-17,20-03-17,510
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,01-01-17,16-03-17,565
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,01-01-17,26-03-17,633
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,01-01-17,29-03-17,3962
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,01-01-17,22-03-17,3672
FZDRB789,Zane Levy,GTX Pro,Goodsilron,Won,01-01-17,18-03-17,4586
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,01-02-17,03-02-17,60
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,01-02-17,05-04-17,572
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,01-02-17,03-01-17,550
06B7XWPC,Kary Hendrixson,GTX Pro,Sonron,Won,01-02-17,17-03-17,4125
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,01-02-17,03-10-17,3647
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,01-02-17,21-03-17,573
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,01-02-17,29-03-17,542
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,01-03-17,03-12-17,3479
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,01-03-17,22-03-17,0
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,01-03-17,21-03-17,1012
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,01-03-17,03-06-17,990
N36DEZBR,James Ascencio,GTX Pro,Sunnamplex,Won,01-03-17,18-03-17,4374
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,01-03-17,17-03-17,0
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,01-03-17,30-03-17,1054
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,01-03-17,15-03-17,55
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,01-03-17,03-05-17,0
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,01-04-17,25-03-17,1073
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,01-04-17,20-03-17,0
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,01-04-17,16-03-17,586
ZOQ8RC86,Marty Freudenburg,GTX Pro,Treequote,Won,01-04-17,05-05-17,4667
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,01-04-17,28-03-17,880
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,01-04-17,03-12-17,3676
279625VN,Anna Snelling,MG Advanced,Funholding,Lost,01-05-17,25-03-17,0
RK52YU8S,Darcel Schlecht,GTX Pro,Treequote,Lost,01-05-17,03-09-17,0
E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,01-05-17,26-03-17,0
HG07LMHI,Jonathan Berthelot,GTX Pro,Treequote,Won,01-05-17,19-03-17,4716
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,01-05-17,30-03-17,0
2U54WYQ1,Vicki Laflamme,GTX Pro,Goodsilron,Won,01-05-17,23-03-17,4211
VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,01-06-17,21-03-17,0
MXNVX2AM,Darcel Schlecht,GTX Pro,Codehow,Lost,01-06-17,18-03-17,0
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,01-06-17,17-03-17,56
WDG0B1IR,Gladys Colclough,MG Special,Rundofase,Lost,01-06-17,23-03-17,0
Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,01-06-17,23-03-17,44
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,01-06-17,27-03-17,532
R0W6A9BG,Lajuana Vencill,GTX Basic,Treequote,Lost,01-06-17,05-10-17,0
P5EGQ0HI,Lajuana Vencill,GTX Basic,Zumgoity,Lost,01-06-17,20-03-17,0
L1EJIE5L,Reed Clapper,GTX Pro,Kinnamplus,Lost,01-06-17,17-03-17,0
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,01-06-17,24-03-17,0
BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,01-07-17,03-08-17,622
7XVLKX8G,Cecily Lampkin,GTX Plus Pro,Cancity,Lost,01-07-17,03-05-17,0
OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,01-07-17,16-03-17,1257
72LNJRY9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,01-07-17,25-03-17,1135
8C2WG2FB,Zane Levy,MG Advanced,Hottechi,Lost,01-07-17,28-03-17,0
L0345WKB,Zane Levy,GTX Pro,Newex,Won,01-07-17,14-03-17,4313
S24L8LVR,Anna Snelling,GTX Plus Pro,dambase,Won,01-08-17,18-03-17,5210
JXWXEJXE,Lajuana Vencill,MG Special,Ron-tech,Won,01-08-17,27-03-17,47
W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,01-08-17,22-03-17,3220
1M2I2NXQ,Rosie Papadopoulos,MG Special,Donware,Won,01-08-17,26-03-17,47
54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,01-08-17,25-03-17,63
VT5Y73GX,Anna Snelling,MG Special,Betatech,Won,01-09-17,15-03-17,56
8O9V7UOZ,Anna Snelling,MG Special,Rundofase,Won,01-09-17,03-01-17,65
GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,01-09-17,19-03-17,5743
9WMU7YHD,Cassey Cress,MG Special,Mathtouch,Won,01-09-17,03-03-17,53
8BQMFR86,Corliss Cosme,GTX Plus Pro,Betasoloin,Won,01-09-17,30-03-17,4974
DDCC6ZPK,Donn Cantrell,MG Advanced,Ontomedia,Won,01-09-17,25-03-17,3892
YMGWLEHY,Garret Kinder,GTX Pro,Betasoloin,Won,01-09-17,21-03-17,3822
FKS9MVF6,Jonathan Berthelot,GTX Basic,Inity,Won,01-09-17,03-02-17,504
HF8ABDF6,Rosalina Dieter,MG Advanced,Xx-holding,Won,01-09-17,29-03-17,3145
SIRC44NM,Vicki Laflamme,GTX Basic,Finjob,Won,01-09-17,27-03-17,564
7S6SHJJG,Zane Levy,GTX Plus Basic,Fasehatice,Won,01-09-17,14-03-17,1117
ZE84UHHB,Anna Snelling,MG Special,Inity,Won,01-10-17,26-03-17,59
2R3ZA84D,Darcel Schlecht,MG Special,Finhigh,Won,01-10-17,28-03-17,52
LTTYTAXA,Donn Cantrell,GTX Pro,Kan-code,Won,01-10-17,24-03-17,4694
ZWFPD71J,Kami Bicknell,GTX Pro,Plusstrip,Won,01-10-17,03-06-17,5620
T5C527Z9,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,01-10-17,03-08-17,1095
XC4LTIEO,Lajuana Vencill,GTX Basic,Conecom,Lost,01-10-17,05-02-17,0
AEBF9M5T,Lajuana Vencill,GTX Basic,Ron-tech,Won,01-10-17,30-03-17,489
EV46ES18,Markita Hansen,GTX Plus Pro,Golddex,Won,01-10-17,16-03-17,5908
ID3IJHUS,Markita Hansen,MG Advanced,Xx-holding,Won,01-10-17,03-11-17,3820
YBJ72HKE,Maureen Marcano,GTX Plus Basic,Hottechi,Lost,01-10-17,03-12-17,0
5DEO8EDS,Vicki Laflamme,GTX Basic,Rantouch,Won,01-10-17,20-03-17,581
WPXAMXD2,Darcel Schlecht,GTX Plus Pro,Funholding,Lost,01-11-17,03-10-17,0
A4BBDK82,Jonathan Berthelot,GTX Basic,Gogozoom,Won,01-11-17,28-03-17,585
4XCJP60W,Kami Bicknell,GTX Basic,Nam-zim,Won,01-11-17,05-06-17,572
CDKX2A19,Lajuana Vencill,MG Advanced,Zumgoity,Won,01-11-17,03-12-17,3669
344I60EI,Markita Hansen,GTX Plus Basic,Golddex,Won,01-11-17,16-03-17,1091
YI30GSB5,Marty Freudenburg,GTX Plus Basic,Rangreen,Lost,01-11-17,31-03-17,0
0IYQX303,Reed Clapper,GTX Pro,Donquadtech,Won,01-11-17,17-03-17,4905
6IMUQYMN,Corliss Cosme,GTX Basic,Vehement Capital Partners,Won,01-12-17,03-10-17,540
N9GAZ6B6,Gladys Colclough,MG Special,Zumgoity,Won,01-12-17,20-03-17,49
8O3IYWSM,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,01-12-17,17-05-17,513
R3OR0J5C,Lajuana Vencill,MG Special,Gogozoom,Won,01-12-17,30-03-17,54
RXV4UXRE,Violet Mclelland,MG Special,Yearin,Won,01-12-17,23-03-17,56
5AKGNKX1,Anna Snelling,MG Special,Konmatfix,Won,13-01-17,16-03-17,58
KNLMLTJH,Anna Snelling,MG Special,Treequote,Won,13-01-17,27-03-17,58
G9GH5KV5,Kami Bicknell,GTX Pro,Nam-zim,Won,13-01-17,21-03-17,4453
H06UZJH8,Kary Hendrixson,MG Special,Plusstrip,Lost,13-01-17,05-08-17,0
K1RXVUG9,Kary Hendrixson,GTX Basic,Nam-zim,Won,13-01-17,14-03-17,619
1QT3STIA,Maureen Marcano,GTX Plus Pro,Xx-holding,Won,13-01-17,14-05-17,5163
070M5M6X,Maureen Marcano,GTX Pro,Green-Plus,Won,13-01-17,25-03-17,4071
DFTR2O9K,Reed Clapper,MG Special,Donquadtech,Won,13-01-17,05-08-17,56
S9MECO24,Violet Mclelland,MG Advanced,Sumace,Lost,13-01-17,31-03-17,0
EJSFO67U,Donn Cantrell,GTX Pro,Zotware,Won,14-01-17,29-03-17,4375
SKTD4GGU,Kami Bicknell,GTX Basic,Golddex,Won,14-01-17,28-03-17,610
SNAPG5KC,Vicki Laflamme,MG Advanced,Hatfan,Lost,14-01-17,05-05-17,0
561707V4,Vicki Laflamme,GTX Pro,Xx-holding,Won,14-01-17,17-03-17,4554
J28ZRO9G,Wilburn Farren,MG Advanced,Konex,Won,14-01-17,18-05-17,2880
KZ8Q0AFX,Corliss Cosme,GTX Plus Basic,Initech,Lost,15-01-17,05-02-17,0
AOOFHH6F,Markita Hansen,MG Special,Scotfind,Won,15-01-17,18-05-17,60
5U9Y1P87,Maureen Marcano,GTX Basic,Condax,Won,15-01-17,21-03-17,688
J0Y91LUA,Maureen Marcano,GTX Plus Pro,Goodsilron,Won,15-01-17,22-03-17,6142
YBRZQFEO,Maureen Marcano,GTX Pro,Green-Plus,Won,15-01-17,31-03-17,4939
PHR8KB1Y,Niesha Huffines,GTX Plus Pro,Warephase,Won,15-01-17,15-05-17,6270
TBZMXKH4,Wilburn Farren,MG Advanced,Acme Corporation,Won,15-01-17,29-03-17,3833
WNXZ1FGS,Daniell Hammack,GTX Plus Basic,Bubba Gump,Lost,16-01-17,28-03-17,0
6389JY2H,Moses Frase,MG Special,Hottechi,Won,16-01-17,06-02-17,57
SZ81H1PM,Versie Hillebrand,MG Special,Cancity,Won,16-01-17,17-03-17,47
M842E8JB,Violet Mclelland,MG Special,Donware,Lost,16-01-17,13-03-17,0
JRJ7DBW5,Daniell Hammack,MG Advanced,Plussunin,Lost,17-01-17,19-03-17,0
N9C0OCYY,Gladys Colclough,MG Special,Inity,Won,17-01-17,05-04-17,57
R7XZAIWS,Jonathan Berthelot,MG Advanced,Genco Pura Olive Oil Company,Won,17-01-17,14-03-17,3257
FFO5WOHT,Kami Bicknell,GTX Basic,Sunnamplex,Won,17-01-17,05-08-17,511
XHHJ48MJ,Kami Bicknell,GTX Basic,Y-corporation,Won,17-01-17,14-03-17,607
YAR5GGA4,Markita Hansen,GTX Plus Pro,Cheers,Won,17-01-17,29-03-17,5120
NOVPMLOV,Niesha Huffines,GTX Plus Basic,Hottechi,Won,17-01-17,23-03-17,1343
UPHN2I1Q,Niesha Huffines,MG Special,Rundofase,Won,17-01-17,14-05-17,55
NN9R2Y4W,Vicki Laflamme,MG Special,Faxquote,Won,17-01-17,30-03-17,49
977FJ9QQ,Boris Faz,GTX Basic,The New York Inquirer,Lost,18-01-17,29-03-17,0
A6Y1V5Z0,Garret Kinder,GTX Pro,Zotware,Won,18-01-17,06-04-17,4426
NU8LWEWU,James Ascencio,GTX Plus Pro,Groovestreet,Won,18-01-17,05-03-17,5264
PFHS80CR,Jonathan Berthelot,GTX Pro,Conecom,Lost,18-01-17,20-05-17,0
904203D6,Moses Frase,MG Special,Dontechi,Won,18-01-17,29-03-17,59
Z0TSV030,Garret Kinder,GTX Basic,Opentech,Won,19-01-17,30-03-17,617
8C4QM1X6,Gladys Colclough,GTX Basic,Codehow,Won,19-01-17,06-04-17,565
NOPI41RP,James Ascencio,GTX Basic,Sonron,Won,19-01-17,03-01-17,511
2536CW3V,Kami Bicknell,GTX Plus Basic,Rantouch,Lost,19-01-17,05-08-17,0
AC5YXLIR,Kary Hendrixson,MG Special,Faxquote,Won,19-01-17,30-03-17,60
HSGJKH6U,Kary Hendrixson,MG Advanced,Plexzap,Won,19-01-17,29-03-17,3407
4TZF9N1D,Kary Hendrixson,MG Advanced,Xx-holding,Won,19-01-17,28-03-17,3273
HNKZ2IC6,Markita Hansen,GTX Plus Basic,Y-corporation,Lost,19-01-17,26-03-17,0
BB6TCH8B,Markita Hansen,MG Special,Sunnamplex,Lost,19-01-17,05-05-17,0
IMTPZV7J,Moses Frase,MG Advanced,Gogozoom,Won,19-01-17,05-01-17,3363
6NXY7144,Vicki Laflamme,GTX Basic,Xx-holding,Won,19-01-17,31-03-17,365
KBKHKULU,Zane Levy,GTX Plus Pro,Lexiqvolax,Won,19-01-17,18-03-17,4869
INMJIFTF,Corliss Cosme,GTX Basic,Ontomedia,Won,20-01-17,06-06-17,599
FUVQ5UKB,Daniell Hammack,MG Advanced,Konex,Won,20-01-17,20-05-17,3194
O462ARMZ,Garret Kinder,GTX Plus Pro,Condax,Won,20-01-17,06-05-17,5429
6DCKCXDC,Jonathan Berthelot,GTX Pro,Hottechi,Won,20-01-17,05-05-17,5008
QVF0JRM5,Jonathan Berthelot,MG Advanced,Domzoom,Won,20-01-17,28-03-17,3459
7QGG2LO3,Kary Hendrixson,GTX Pro,Xx-holding,Lost,20-01-17,25-05-17,0
Y6HNPIIT,Kary Hendrixson,GTX Pro,Hottechi,Won,20-01-17,03-07-17,4559
IBKRO1AN,Kary Hendrixson,GTX Pro,Labdrill,Won,20-01-17,28-03-17,4221
3TDWLPMV,Lajuana Vencill,MG Advanced,Warephase,Lost,20-01-17,03-11-17,0
JN1ZFD18,Lajuana Vencill,MG Special,Domzoom,Won,20-01-17,03-06-17,56
ZE7ILYKB,Markita Hansen,GTX Pro,Nam-zim,Won,20-01-17,05-03-17,5508
SRFVQ0HG,Moses Frase,GTX Plus Basic,Codehow,Lost,20-01-17,24-03-17,0
D7H1EGS9,Zane Levy,GTX Basic,Lexiqvolax,Lost,20-01-17,20-03-17,0
1DDW2GQW,Anna Snelling,MG Advanced,Cancity,Lost,21-01-17,03-09-17,0
WPGTHV8V,Darcel Schlecht,GTX Basic,Ron-tech,Won,21-01-17,19-03-17,657
6GNJMYMO,Kami Bicknell,GTX Pro,J-Texon,Lost,21-01-17,05-05-17,0
GWAT8UWK,Lajuana Vencill,GTX Basic,Scottech,Won,21-01-17,25-03-17,638
IZD69C5Q,Marty Freudenburg,MG Special,Betatech,Won,21-01-17,06-06-17,41
QFU565JJ,Rosie Papadopoulos,GTX Plus Pro,Initech,Won,21-01-17,05-07-17,5582
Z5BCBTAO,Versie Hillebrand,MG Special,Konmatfix,Won,21-01-17,20-05-17,60
2KKRRM1G,Zane Levy,GTX Plus Basic,Y-corporation,Won,21-01-17,05-03-17,1036
RLUGVSNV,Darcel Schlecht,GTX Plus Basic,Funholding,Won,22-01-17,05-12-17,943
ZKSJ1DOK,Elease Gluck,GTX Basic,Kan-code,Won,22-01-17,06-07-17,581
K8RQWTP4,Jonathan Berthelot,MG Special,Codehow,Lost,22-01-17,15-05-17,0
RSZC6BMW,Moses Frase,GTX Basic,Toughzap,Won,22-01-17,05-07-17,538
O7YNBRX0,Reed Clapper,GTX Plus Basic,Donquadtech,Won,22-01-17,28-03-17,1100
AAYV8GV4,Anna Snelling,MG Advanced,Inity,Lost,23-01-17,05-05-17,0
EDEBWIOX,Cecily Lampkin,MG Advanced,Finhigh,Lost,23-01-17,28-05-17,0
VAH6Y3F6,Jonathan Berthelot,GTX Plus Basic,Hottechi,Won,23-01-17,17-05-17,1039
4U431MNA,Lajuana Vencill,MG Special,dambase,Lost,23-01-17,05-11-17,0
5HKAT5GS,Reed Clapper,GTX Plus Basic,Umbrella Corporation,Won,23-01-17,05-10-17,1076
F5VDTC4M,Rosalina Dieter,MG Special,Konex,Lost,23-01-17,05-06-17,0
UO4KXDBC,Rosalina Dieter,MG Special,Rantouch,Lost,23-01-17,23-05-17,0
TBIW957T,Versie Hillebrand,MG Special,Rundofase,Won,23-01-17,16-03-17,53
MSEIIH95,Versie Hillebrand,MG Advanced,Statholdings,Won,23-01-17,23-03-17,3046
V4324HG4,Violet Mclelland,MG Special,Acme Corporation,Lost,23-01-17,05-06-17,0
N852D2Z8,Zane Levy,GTX Basic,Scotfind,Lost,23-01-17,30-03-17,0
CF1CSNPX,Daniell Hammack,GTX Pro,Kan-code,Won,24-01-17,31-03-17,5140
NOXNFJ2L,Darcel Schlecht,GTX Plus Basic,Warephase,Won,24-01-17,17-05-17,1067
3LJAJVHR,Cassey Cress,GTX Pro,Opentech,Lost,25-01-17,29-05-17,0
NN6CSUWT,Daniell Hammack,GTX Plus Basic,Zathunicon,Won,25-01-17,21-03-17,1065
X69POZIN,Kary Hendrixson,GTX Basic,Lexiqvolax,Won,25-01-17,05-06-17,481
4FAEDB16,Markita Hansen,GTX Basic,J-Texon,Lost,25-01-17,22-05-17,0
CPGCT81C,Maureen Marcano,GTX Basic,Dalttechnology,Won,25-01-17,03-06-17,499
TK9T01QM,Reed Clapper,GTX Pro,Acme Corporation,Lost,25-01-17,05-07-17,0
P13DDOTM,Rosie Papadopoulos,MG Special,Bioplex,Won,25-01-17,03-08-17,59
1PN7TVPX,Vicki Laflamme,MG Special,Hottechi,Lost,25-01-17,05-01-17,0
9ZKORPL2,Violet Mclelland,MG Special,Initech,Won,25-01-17,05-09-17,45
1ZCOKNNI,Zane Levy,GTX Pro,Sonron,Won,25-01-17,14-05-17,5743
BVYMJ6TD,Cassey Cress,GTX Plus Pro,Vehement Capital Partners,Won,26-01-17,13-05-17,6117
W5ADQ9SH,Darcel Schlecht,GTX Pro,Domzoom,Lost,26-01-17,26-05-17,0
VXX8GJGY,Donn Cantrell,GTX Plus Basic,The New York Inquirer,Won,26-01-17,19-03-17,1158
ES9L0DXE,Garret Kinder,MG Special,Kinnamplus,Won,26-01-17,22-05-17,59
AANB25RH,Kami Bicknell,GTX Plus Basic,Dalttechnology,Lost,26-01-17,24-05-17,0
36PTGLTW,Maureen Marcano,MG Advanced,Xx-holding,Won,26-01-17,24-03-17,3106
6WTNSL1T,Rosalina Dieter,MG Advanced,Newex,Won,26-01-17,19-03-17,2982
PV1DISEC,Zane Levy,GTX Plus Pro,Hottechi,Won,26-01-17,16-03-17,6101
S6BG03TB,Anna Snelling,GTX Plus Pro,Treequote,Won,27-01-17,05-08-17,5883
2YOW2BI0,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,27-01-17,22-05-17,5051
IQ9KYZCG,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,27-01-17,05-11-17,1155
AWDOKG69,Garret Kinder,GTX Basic,Bluth Company,Lost,27-01-17,05-10-17,0
C4AFMVFM,James Ascencio,GTX Plus Pro,Cheers,Won,27-01-17,03-06-17,5616
WK6ERCGR,James Ascencio,GTX Plus Pro,Golddex,Won,27-01-17,06-06-17,5116
64DJ954O,Kary Hendrixson,GTX Plus Basic,Condax,Won,27-01-17,30-03-17,1136
84V18DBW,Anna Snelling,GTX Plus Basic,Finhigh,Won,28-01-17,06-01-17,1216
WFY0S4WW,Anna Snelling,GTX Plus Basic,Hottechi,Won,28-01-17,05-02-17,1089
HA1KXAIS,Cassey Cress,MG Advanced,Condax,Won,28-01-17,06-04-17,3908
EAYD98X2,Darcel Schlecht,GTX Pro,Dontechi,Lost,28-01-17,27-05-17,0
YR4W59KS,Darcel Schlecht,GTX Pro,Finhigh,Lost,28-01-17,18-05-17,0
SNFW1FD7,Darcel Schlecht,MG Advanced,Streethex,Won,28-01-17,05-07-17,3369
2EOF1QCY,James Ascencio,GTX Plus Pro,J-Texon,Won,28-01-17,20-05-17,5259
O5O4ZAAC,Maureen Marcano,GTX Plus Basic,Y-corporation,Lost,28-01-17,05-08-17,0
YBAKNQ8Z,Reed Clapper,MG Advanced,Bubba Gump,Lost,28-01-17,30-03-17,0
QY6HCHDH,Anna Snelling,MG Special,Condax,Won,29-01-17,25-05-17,52
CZ3XOD03,Boris Faz,GTX Plus Pro,Acme Corporation,Won,29-01-17,05-11-17,5772
LQ44KCMI,Cassey Cress,GTX Pro,Umbrella Corporation,Lost,29-01-17,13-03-17,0
WVJBVA61,Cecily Lampkin,MG Advanced,Domzoom,Won,29-01-17,21-03-17,3496
MV9AO6WU,Elease Gluck,MG Advanced,Finjob,Won,29-01-17,03-12-17,3602
VS2G74XQ,Garret Kinder,MG Special,Yearin,Won,29-01-17,03-09-17,57
Q37IWCG1,Gladys Colclough,MG Special,Funholding,Won,29-01-17,05-11-17,51
CUR03RXO,Hayden Neloms,MG Advanced,Sonron,Won,29-01-17,14-06-17,3689
81APSLDP,James Ascencio,GTX Plus Basic,Xx-holding,Won,29-01-17,05-03-17,1170
RBXWRHBJ,Jonathan Berthelot,GTX Basic,Rundofase,Lost,29-01-17,03-06-17,0
G2GU9DYX,Jonathan Berthelot,GTX Pro,Rangreen,Won,29-01-17,05-06-17,4736
05DTWSVC,Niesha Huffines,MG Special,Genco Pura Olive Oil Company,Lost,29-01-17,05-05-17,0
2YQHHWJ3,Versie Hillebrand,MG Special,Zumgoity,Lost,29-01-17,22-05-17,0
ZW58VIDI,Vicki Laflamme,MG Special,Hatfan,Won,29-01-17,25-05-17,64
Q7IIF1IP,Vicki Laflamme,MG Special,J-Texon,Won,29-01-17,06-05-17,55
AALARPLH,Vicki Laflamme,MG Advanced,Goodsilron,Won,29-01-17,13-03-17,2970
5FFY13G5,Cecily Lampkin,MG Special,Scottech,Lost,30-01-17,19-05-17,0
01X8H9SO,Corliss Cosme,GTX Pro,Bubba Gump,Won,30-01-17,13-05-17,5035
VLADQZ43,Darcel Schlecht,GTX Pro,Domzoom,Lost,30-01-17,31-05-17,0
N9VYMV3W,Darcel Schlecht,GTX Pro,Funholding,Won,30-01-17,03-10-17,4774
2FTB6A7I,James Ascencio,GTX Plus Pro,Kan-code,Won,30-01-17,16-05-17,5390
7V9A9TXZ,Marty Freudenburg,GTX Plus Basic,Codehow,Won,30-01-17,06-06-17,1190
HWDRCUYU,Moses Frase,GTX Plus Pro,Betatech,Won,30-01-17,14-05-17,5755
GFV4W89I,Rosalina Dieter,GTX Pro,Scotfind,Won,30-01-17,13-06-17,4933
7A4AC5BC,Versie Hillebrand,MG Advanced,Ron-tech,Won,30-01-17,06-04-17,3642
3B6HWK65,Vicki Laflamme,MG Special,Blackzim,Lost,30-01-17,05-07-17,0
A3BK99P6,Cassey Cress,MG Advanced,Kan-code,Won,31-01-17,17-03-17,2923
NY21X16G,Darcel Schlecht,GTX Pro,Zumgoity,Won,31-01-17,03-10-17,5035
O5BC64NW,Maureen Marcano,GTX Pro,Zoomit,Lost,31-01-17,26-05-17,0
4DW2FDX4,Versie Hillebrand,MG Special,dambase,Won,31-01-17,20-05-17,54
A66X4Q2J,Versie Hillebrand,MG Special,Konmatfix,Won,31-01-17,05-01-17,54
IT9YW5RP,Wilburn Farren,GTX Basic,Initech,Won,31-01-17,26-05-17,592
7IZ2GMYK,Darcel Schlecht,GTX Basic,Toughzap,Won,02-01-17,16-05-17,640
TTY0X4TG,Darcel Schlecht,GTX Pro,Dontechi,Won,02-01-17,05-05-17,5127
L8D22SSW,Darcel Schlecht,MG Advanced,Betatech,Won,02-01-17,17-06-17,3822
ZDDZ64A2,Gladys Colclough,MG Advanced,Dontechi,Lost,02-01-17,17-06-17,0
RDJFZGM9,Kami Bicknell,MG Special,Blackzim,Lost,02-01-17,13-06-17,0
4563ENEB,Lajuana Vencill,GTX Basic,Gogozoom,Won,02-01-17,05-02-17,574
4WP0VJAS,Lajuana Vencill,MG Advanced,Codehow,Won,02-01-17,18-06-17,2525
60UOBOEM,Rosalina Dieter,GTK 500,Groovestreet,Won,02-01-17,06-07-17,30288
AJZB6F22,Vicki Laflamme,GTX Plus Pro,Goodsilron,Lost,02-01-17,18-05-17,0
W4K39GNG,Zane Levy,GTX Basic,Scotfind,Lost,02-01-17,29-03-17,0
IXOHJYRM,Elease Gluck,GTK 500,Cheers,Lost,02-02-17,05-09-17,0
RMNHSNW9,Elease Gluck,MG Special,Kan-code,Lost,02-02-17,05-01-17,0
QPFNQYMV,Gladys Colclough,MG Advanced,Inity,Won,02-02-17,14-05-17,3581
D77SFTS4,Jonathan Berthelot,GTX Plus Basic,Warephase,Lost,02-02-17,03-12-17,0
WRBWZRFD,Niesha Huffines,GTX Pro,Conecom,Lost,02-02-17,05-05-17,0
031BBF1I,Versie Hillebrand,MG Special,Finhigh,Won,02-02-17,30-03-17,54
O11S2R63,Boris Faz,GTX Plus Basic,Konex,Won,02-03-17,06-03-17,1121
G13DD850,Cassey Cress,GTX Basic,Silis,Won,02-03-17,06-04-17,477
